source,target,weight
Data Scientist,Applied Research Scientist,1
Data Scientist,Data Science Engineer,4
Data Scientist,Business Intelligence Engineer,3
Data Scientist,Big Data Developer,1
Data Scientist,Lead Data Engineer,3
Data Scientist,Data Manager,4
Data Scientist,Machine Learning Developer,3
Data Scientist,AI Programmer,3
Data Scientist,Business Intelligence Specialist,2
Data Scientist,Azure Data Engineer,2
Data Scientist,BI Developer,4
Data Scientist,Managing Director Data Science,1
Data Scientist,Research Analyst,3
Data Scientist,BI Analyst,3
Data Scientist,Financial Data Analyst,2
Data Scientist,ETL Developer,2
Data Scientist,Sales Data Analyst,1
Data Scientist,Marketing Data Analyst,1
Data Scientist,Encounter Data Management Professional,1
Data Scientist,Data Operations Engineer,2
Data Scientist,Business Intelligence Manager,2
Data Scientist,Business Intelligence Data Analyst,2
Data Scientist,Computer Vision Engineer,3
Data Scientist,Data Visualization Engineer,1
Data Scientist,Applied Data Scientist,3
Data Scientist,Data Analyst Lead,2
Data Scientist,Lead Machine Learning Engineer,1
Data Scientist,Data Science Tech Lead,1
Data Scientist,Data Science Manager,3
Data Scientist,Data Integration Engineer,3
Data Scientist,Data Reporting Analyst,1
Data Scientist,Principal Data Engineer,1
Data Scientist,Marketing Data Scientist,1
Data Scientist,Data Strategist,2
Data Scientist,ML Ops Engineer,1
Data Scientist,Data Quality Engineer,2
Data Scientist,Data Product Manager,2
Data Scientist,Data Analytics Lead,2
Data Scientist,Data Operations Specialist,2
Data Scientist,Head of Machine Learning,1
Data Scientist,Computer Vision Software Engineer,3
Data Scientist,Machine Learning Modeler,1
Data Scientist,Data Management Analyst,2
Data Scientist,Data Lead,3
Data Scientist,Principal Data Analyst,2
Data Scientist,Data Science Lead,2
Data Scientist,Business Data Analyst,3
Data Scientist,Data Analytics Consultant,2
Data Scientist,Research Scientist,4
Data Scientist,CRM Data Analyst,1
Data Scientist,Data Developer,3
Data Scientist,Data Analytics Specialist,2
Data Scientist,Data Operations Associate,2
Data Scientist,Cloud Data Architect,1
Data Scientist,Data Quality Analyst,3
Data Scientist,Data Specialist,3
Data Scientist,Data Science,4
Data Scientist,Applied Scientist,3
Data Scientist,Principal Machine Learning Engineer,1
Data Scientist,Consultant Data Engineer,1
Data Scientist,Principal Data Scientist,3
Data Scientist,Machine Learning Researcher,2
Data Scientist,Director of Data Science,3
Data Scientist,AI Research Scientist,2
Data Scientist,AI Architect,3
Data Scientist,ML Engineer,4
Data Scientist,Power BI Developer,1
Data Scientist,Machine Learning Operations Engineer,3
Data Scientist,Finance Data Analyst,2
Data Scientist,AI Software Engineer,1
Data Scientist,Data Visualization Analyst,1
Data Scientist,MLOps Engineer,3
Data Scientist,Data Science Analyst,1
Data Scientist,Business Intelligence Analyst,4
Data Scientist,Data Product Owner,1
Data Scientist,Cloud Data Engineer,3
Data Scientist,AI Developer,3
Data Scientist,Business Intelligence Developer,3
Data Scientist,Staff Data Analyst,3
Data Scientist,Data Analytics Associate,1
Data Scientist,Prompt Engineer,2
Data Scientist,Marketing Data Engineer,1
Data Scientist,BI Data Analyst,4
Data Scientist,Cloud Database Engineer,2
Data Scientist,Computational Biologist,1
Data Scientist,NLP Engineer,3
Data Scientist,Machine Learning Specialist,1
Data Scientist,Data Operations Analyst,3
Data Scientist,Head of Data Science,2
Data Scientist,Deep Learning Researcher,1
Data Scientist,Robotics Engineer,2
Data Scientist,Data Infrastructure Engineer,2
Data Scientist,Data Operations Manager,1
Data Scientist,Principal Data Architect,1
Data Scientist,Machine Learning Infrastructure Engineer,2
Data Scientist,Decision Scientist,2
Data Scientist,Lead Data Scientist,2
Data Scientist,Data Engineer,4
Data Scientist,Applied Machine Learning Scientist,3
Data Scientist,Machine Learning Software Engineer,2
Data Scientist,AI Engineer,4
Data Scientist,Autonomous Vehicle Technician,1
Data Scientist,BI Data Engineer,1
Data Scientist,Data Architect,3
Data Scientist,Machine Learning Engineer,4
Data Scientist,Deep Learning Engineer,3
Data Scientist,Data Analyst,4
Data Scientist,Data Science Consultant,4
Data Scientist,Data Management Specialist,2
Data Scientist,Staff Data Scientist,1
Data Scientist,Data Science Director,1
Data Scientist,Big Data Architect,1
Data Analytics Manager,ETL Engineer,2
Data Analytics Manager,Big Data Engineer,3
Data Analytics Manager,Data Quality Manager,1
Data Analytics Manager,Data Strategy Manager,1
Data Analytics Manager,Staff Machine Learning Engineer,1
Data Analytics Manager,Machine Learning Manager,1
Data Analytics Manager,Head of Data,3
Data Analytics Manager,Data Modeller,1
Data Analytics Manager,Data Analytics Engineer,3
Data Analytics Manager,Applied Machine Learning Engineer,2
Data Analytics Manager,AWS Data Architect,1
Data Analytics Manager,Data Science Practitioner,2
Data Analytics Manager,Applied Research Scientist,1
Data Analytics Manager,Data Science Engineer,4
Data Analytics Manager,Business Intelligence Engineer,3
Data Analytics Manager,Big Data Developer,1
Data Analytics Manager,Lead Data Engineer,3
Data Analytics Manager,Data Manager,4
Data Analytics Manager,Machine Learning Developer,3
Data Analytics Manager,AI Programmer,3
Data Analytics Manager,Business Intelligence Specialist,2
Data Analytics Manager,Azure Data Engineer,2
Data Analytics Manager,BI Developer,4
Data Analytics Manager,Managing Director Data Science,1
Data Analytics Manager,Research Analyst,3
Data Analytics Manager,BI Analyst,3
Data Analytics Manager,Financial Data Analyst,2
Data Analytics Manager,ETL Developer,2
Data Analytics Manager,Sales Data Analyst,1
Data Analytics Manager,Marketing Data Analyst,1
Data Analytics Manager,Encounter Data Management Professional,1
Data Analytics Manager,Data Operations Engineer,2
Data Analytics Manager,Business Intelligence Manager,2
Data Analytics Manager,Business Intelligence Data Analyst,2
Data Analytics Manager,Computer Vision Engineer,3
Data Analytics Manager,Data Visualization Engineer,1
Data Analytics Manager,Applied Data Scientist,3
Data Analytics Manager,Data Analyst Lead,2
Data Analytics Manager,Lead Machine Learning Engineer,1
Data Analytics Manager,Data Science Tech Lead,1
Data Analytics Manager,Data Science Manager,3
Data Analytics Manager,Data Integration Engineer,3
Data Analytics Manager,Data Reporting Analyst,1
Data Analytics Manager,Principal Data Engineer,1
Data Analytics Manager,Marketing Data Scientist,1
Data Analytics Manager,Data Strategist,2
Data Analytics Manager,ML Ops Engineer,1
Data Analytics Manager,Data Quality Engineer,2
Data Analytics Manager,Data Product Manager,2
Data Analytics Manager,Data Analytics Lead,2
Data Analytics Manager,Data Operations Specialist,2
Data Analytics Manager,Head of Machine Learning,1
Data Analytics Manager,Computer Vision Software Engineer,3
Data Analytics Manager,Machine Learning Modeler,1
Data Analytics Manager,Data Management Analyst,2
Data Analytics Manager,Data Lead,3
Data Analytics Manager,Principal Data Analyst,2
Data Analytics Manager,Data Science Lead,2
Data Analytics Manager,Business Data Analyst,3
Data Analytics Manager,Data Analytics Consultant,2
Data Analytics Manager,Research Scientist,4
Data Analytics Manager,CRM Data Analyst,1
Data Analytics Manager,Data Developer,3
Data Analytics Manager,Data Analytics Specialist,2
Data Analytics Manager,Data Operations Associate,2
Data Analytics Manager,Cloud Data Architect,1
Data Analytics Manager,Data Quality Analyst,3
Data Analytics Manager,Data Specialist,3
Data Analytics Manager,Data Science,4
Data Analytics Manager,Applied Scientist,3
Data Analytics Manager,Principal Machine Learning Engineer,1
Data Analytics Manager,Consultant Data Engineer,1
Data Analytics Manager,Principal Data Scientist,3
Data Analytics Manager,Machine Learning Researcher,2
Data Analytics Manager,Director of Data Science,3
Data Analytics Manager,AI Research Scientist,2
Data Analytics Manager,AI Architect,3
Data Analytics Manager,ML Engineer,4
Data Analytics Manager,Power BI Developer,1
Data Analytics Manager,Machine Learning Operations Engineer,3
Data Analytics Manager,Finance Data Analyst,2
Data Analytics Manager,AI Software Engineer,1
Data Analytics Manager,Data Visualization Analyst,1
Data Analytics Manager,MLOps Engineer,3
Data Analytics Manager,Data Science Analyst,1
Data Analytics Manager,Business Intelligence Analyst,4
Data Analytics Manager,Data Product Owner,1
Data Analytics Manager,Cloud Data Engineer,3
Data Analytics Manager,AI Developer,3
Data Analytics Manager,Business Intelligence Developer,3
Data Analytics Manager,Staff Data Analyst,3
Data Analytics Manager,Data Analytics Associate,1
Data Analytics Manager,Prompt Engineer,2
Data Analytics Manager,Marketing Data Engineer,1
Data Analytics Manager,BI Data Analyst,4
Data Analytics Manager,Cloud Database Engineer,2
Data Analytics Manager,Computational Biologist,1
Data Analytics Manager,NLP Engineer,3
Data Analytics Manager,Machine Learning Specialist,1
Data Analytics Manager,Data Operations Analyst,3
Data Analytics Manager,Head of Data Science,2
Data Analytics Manager,Deep Learning Researcher,1
Data Analytics Manager,Robotics Engineer,2
Data Analytics Manager,Data Infrastructure Engineer,2
Data Analytics Manager,Data Operations Manager,1
Data Analytics Manager,Principal Data Architect,1
Data Analytics Manager,Machine Learning Infrastructure Engineer,2
Data Analytics Manager,Decision Scientist,2
Data Analytics Manager,Lead Data Scientist,2
Data Analytics Manager,Data Engineer,4
Data Analytics Manager,Applied Machine Learning Scientist,3
Data Analytics Manager,Machine Learning Software Engineer,2
Data Analytics Manager,AI Engineer,4
Data Analytics Manager,Autonomous Vehicle Technician,1
Data Analytics Manager,BI Data Engineer,1
Data Analytics Manager,Data Architect,3
Data Analytics Manager,Machine Learning Engineer,4
Data Analytics Manager,Deep Learning Engineer,3
Data Analytics Manager,Data Analyst,4
Data Analytics Manager,Data Science Consultant,4
Data Analytics Manager,Data Management Specialist,2
Data Analytics Manager,Staff Data Scientist,1
Data Analytics Manager,Data Science Director,1
Data Analytics Manager,Big Data Architect,1
ETL Engineer,Data Analytics Lead,1
ETL Engineer,Data Operations Specialist,1
ETL Engineer,Head of Machine Learning,1
ETL Engineer,Computer Vision Software Engineer,1
ETL Engineer,Data Management Analyst,1
ETL Engineer,Data Lead,2
ETL Engineer,Principal Data Analyst,1
ETL Engineer,Data Science Lead,1
ETL Engineer,Business Data Analyst,1
ETL Engineer,Data Analytics Consultant,1
ETL Engineer,Research Scientist,2
ETL Engineer,Data Developer,1
ETL Engineer,Data Operations Associate,1
ETL Engineer,Data Quality Analyst,1
ETL Engineer,Data Specialist,1
ETL Engineer,Data Science,2
ETL Engineer,Applied Scientist,1
ETL Engineer,Principal Data Scientist,2
ETL Engineer,Machine Learning Researcher,1
ETL Engineer,Director of Data Science,2
ETL Engineer,AI Architect,2
ETL Engineer,ML Engineer,2
ETL Engineer,Power BI Developer,1
ETL Engineer,Machine Learning Operations Engineer,1
ETL Engineer,MLOps Engineer,1
ETL Engineer,Big Data Engineer,1
ETL Engineer,Data Quality Manager,1
ETL Engineer,Business Intelligence Analyst,2
ETL Engineer,Data Product Owner,1
ETL Engineer,Cloud Data Engineer,1
ETL Engineer,Head of Data,2
ETL Engineer,Data Modeller,1
ETL Engineer,AI Developer,1
ETL Engineer,Data Analytics Engineer,1
ETL Engineer,Applied Machine Learning Engineer,2
ETL Engineer,Business Intelligence Developer,2
ETL Engineer,Staff Data Analyst,2
ETL Engineer,AWS Data Architect,1
ETL Engineer,Prompt Engineer,1
ETL Engineer,Data Science Practitioner,1
ETL Engineer,BI Data Analyst,2
ETL Engineer,Data Science Engineer,2
ETL Engineer,Business Intelligence Engineer,2
ETL Engineer,Cloud Database Engineer,1
ETL Engineer,Big Data Developer,1
ETL Engineer,Lead Data Engineer,2
ETL Engineer,NLP Engineer,2
ETL Engineer,Machine Learning Specialist,1
ETL Engineer,Data Manager,2
ETL Engineer,Machine Learning Developer,1
ETL Engineer,Data Operations Analyst,1
ETL Engineer,AI Programmer,1
ETL Engineer,Business Intelligence Specialist,1
ETL Engineer,Head of Data Science,2
ETL Engineer,BI Developer,2
ETL Engineer,Robotics Engineer,1
ETL Engineer,Managing Director Data Science,1
ETL Engineer,Research Analyst,1
ETL Engineer,Data Infrastructure Engineer,1
ETL Engineer,BI Analyst,1
ETL Engineer,Financial Data Analyst,1
ETL Engineer,Machine Learning Infrastructure Engineer,1
ETL Engineer,ETL Developer,1
ETL Engineer,Sales Data Analyst,1
ETL Engineer,Decision Scientist,1
ETL Engineer,Encounter Data Management Professional,1
ETL Engineer,Data Operations Engineer,1
ETL Engineer,Lead Data Scientist,1
ETL Engineer,Business Intelligence Manager,1
ETL Engineer,Data Engineer,2
ETL Engineer,Applied Machine Learning Scientist,1
ETL Engineer,Business Intelligence Data Analyst,1
ETL Engineer,Machine Learning Software Engineer,1
ETL Engineer,Computer Vision Engineer,1
ETL Engineer,Applied Data Scientist,1
ETL Engineer,AI Engineer,2
ETL Engineer,Data Analyst Lead,1
ETL Engineer,Autonomous Vehicle Technician,1
ETL Engineer,Data Architect,2
ETL Engineer,Data Science Manager,2
ETL Engineer,Machine Learning Engineer,2
ETL Engineer,Deep Learning Engineer,1
ETL Engineer,Data Integration Engineer,1
